Trial_set,Trial,det,time,ID,Activity,dist,App_type,Intent,Reaction
43,4,Mband,0.9367,Phineas,Passing,1145.572,S,M,Y
43,4,Mband,1.7992,Phineas,Passing,3360.662,S,M,N
43,4,Mband,1.8761,Phineas,Passing,881.069,S,H,N
43,4,Mband,3.1161,unknown,Passing,NA,D,L,N
43,4,Mband,4.5958,Phineas,Passing,1176.555,S,M,N
43,4,Mband,5.1595,unknown,Passing,NA,D,L,N
43,4,Mband,11.5711,unknown,Passing,3294.305,D,L,N
43,4,Mband,12.7409,unknown,Passing,8938.037,D,L,N
43,4,Mband,13.9917,Turkey,Passing,1059.87,V,H,Y
43,4,Mband,14.1314,Turkey,Passing,2058.132,S,M,N
43,5,Rpela,0.9236,Turkey,Passing,NA,S,M,N
43,5,Rpela,1.8231,Turkey,Passing,2778.399,D,L,N
43,5,Rpela,2.23,Turkey,Feeding,0,S,H,N
43,6,Control,1.1597,Turkey,Passing,1182.902,S,M,N
43,6,Control,1.6969,Turkey,Passing,3340.575,D,L,N
43,6,Control,2.5933,Turkey,Passing,3106.331,D,L,N
43,6,Control,4.3939,Turkey,Passing,5026.835,D,L,N
43,6,Control,5.0508,Turkey,Passing,3241.822,D,L,N
43,6,Control,5.1972,Turkey,Passing,1813.635,D,L,N
43,6,Control,6.2183,Turkey,Passing,5123.56,D,L,N
43,6,Control,6.4047,Turkey,Passing,1094.307,S,M,N
43,6,Control,6.842,Turkey,Feeding,0,S,H,N
44,1,Control,2.0508,Turkey,Feeding,0,S,H,N
44,2,SS,1.5369,unknown,Passing,5199.489,S,L,N
44,2,SS,3.7586,Turkey,Passing,NA,D,L,N
44,2,SS,4.8267,Turkey,Passing,2551.753,D,M,N
44,2,SS,5.337,Turkey,Passing,3626.55,D,L,N
44,2,SS,7.3853,Turkey,Passing,3947.476,D,L,N
44,2,SS,7.7281,Turkey,Passing,2608.267,D,L,N
44,2,SS,8.0153,Turkey,Passing,3175.483,D,L,N
44,2,SS,8.242,Turkey,Passing,4393.774,D,L,N
44,2,SS,8.3942,Turkey,Passing,1996.48,D,L,N
44,2,SS,8.5659,Turkey,Passing,1796.955,D,M,N
44,2,SS,8.9703,Turkey,Passing,3373.074,D,L,N
44,2,SS,10.7986,Turkey,Passing,2037.974,V,M,N
44,2,SS,11.2442,Turkey,Passing,NA,D,M,N
44,2,SS,11.4322,Turkey,Passing,2318.884,D,L,N
44,3,Rpela,5.3333,Turkey,Passing,1242.819,V,M,N
44,3,Rpela,5.8895,Turkey,Passing,NA,D,L,N
44,3,Rpela,6.7233,Turkey,Passing,3270.949,D,L,N
44,3,Rpela,10.2417,Turkey,Passing,2892.864,D,L,N
44,3,Rpela,10.3511,Turkey,Passing,NA,S,H,N
44,3,Rpela,10.5559,Turkey,Feeding,0,S,H,N
44,4,Mband,2.5214,Turkey,Passing,NA,S,H,N
44,4,Mband,3.075,Turkey,Feeding,0,S,H,N
44,5,Wax,0.3581,Turkey,Passing,NA,S,H,N
44,5,Wax,2.0331,Turkey,Feeding,0,S,H,N
44,6,Mleash,0.8361,Turkey,Feeding,0,S,H,N
45,1,Control,1.0919,Turkey,Feeding,0,S,H,N
45,2,SS,3.4356,Turkey,Passing,3816.375,D,M,N
45,2,SS,4.1889,Turkey,Passing,3246.513,D,M,N
45,2,SS,5.422,Turkey,Passing,NA,D,L,N
45,2,SS,6.6647,Turkey,Passing,2812.199,D,L,N
45,2,SS,7.2933,Turkey,Passing,4600.833,D,L,N
45,2,SS,11.0292,Turkey,Passing,2884.516,D,L,N
45,3,Mleash,2.98,Cupid,Feeding,0,S,H,N
45,4,Rpela,2.7772,Turkey,Passing,1232.282,S,H,N
45,4,Rpela,5.2039,Turkey,Passing,1318.294,D,M,Y
45,4,Rpela,9.0209,Turkey,Feeding,0,S,H,Y
45,4,Rpela,9.7367,Turkey,Feeding,0,S,H,N
45,5,Mband,0.8119,Turkey,Feeding,0,S,H,N
45,5,Mband,1.3503,Turkey,Feeding,0,S,H,N
45,6,Wax,0.3414,Turkey,Passing,1411.45,S,M,N
45,6,Wax,0.925,Turkey,Passing,629.048,S,M,N
45,6,Wax,3.5061,Turkey,Feeding,0,S,H,N
46,1,Mband,0.4969,Higgins,Passing,4161.595,D,L,N
46,1,Mband,4.3805,Higgins,Passing,2332.438,V,H,N
46,1,Mband,5.7972,Higgins,Passing,NA,D,L,N
46,1,Mband,6.0722,Higgins,Passing,NA,V,H,N
46,1,Mband,6.4316,Higgins,Passing,NA,V,H,N
46,1,Mband,6.82,Higgins,Passing,NA,V,M,N
46,1,Mband,7.2025,Higgins,Passing,3794.963,V,M,N
46,1,Mband,7.6308,Higgins,Passing,NA,V,M,N
46,1,Mband,7.7394,Higgins,Passing,2566.773,D,M,N
46,1,Mband,8.4416,Higgins,Passing,2795.967,V,M,N
46,1,Mband,10.1338,Higgins,Passing,2332.709,V,H,N
46,1,Mband,10.3188,Higgins,Feeding,0,S,H,N
46,2,Rpela,0.3936,Higgins,Passing,NA,V,H,N
46,2,Rpela,11.8377,Higgins,Passing,3665.888,V,M,N
46,2,Rpela,11.9575,Higgins,Passing,4936.972,D,M,N
46,2,Rpela,13.1249,Higgins,Passing,960.799,V,H,N
46,2,Rpela,13.4974,Higgins,Feeding,0,V,H,N
46,2,Rpela,13.6252,Higgins,Feeding,0,S,H,N
46,2,Rpela,13.7994,Higgins,Feeding,0,S,H,N
46,3,SS,0.3375,Higgins,Passing,1716.1,S,H,N
46,3,SS,0.3497,Tasmania,Passing,79.869,S,H,N
46,3,SS,0.4481,Tasmania,Feeding,0,S,H,N
46,4,Control,0.6147,Tasmania,Feeding,0,S,H,N
46,4,Control,0.7114,Tasmania,Feeding,0,S,H,N
46,5,Mleash,0.1333,Higgins,Passing,2207.685,D,H,N
46,5,Mleash,0.205,Higgins,Feeding,0,S,H,N
46,6,Wax,1.0206,Tasmania,Feeding,0,S,H,N
47,1,Mleash,0.0892,Tasmania,Passing,398.328,S,M,N
47,1,Mleash,0.2683,Tasmania,Feeding,0,S,H,N
47,1,Mleash,0.4369,Tasmania,Feeding,0,S,H,N
47,2,Rpela,0.3519,unknown,Passing,NA,D,L,N
47,2,Rpela,1.3342,Tasmania,Feeding,0,S,H,N
47,3,Wax,0.6422,Tasmania,Feeding,0,S,H,N
47,4,Mband,0.2942,Higgins,Feeding,0,S,H,N
47,5,Control,0.3542,Tasmania,Feeding,0,S,H,N
47,6,SS,1.7411,Tasmania,Feeding,0,S,H,N
47,6,SS,1.9058,Tasmania,Passing,2321.52,S,H,N
47,6,SS,2.0736,Tasmania,Feeding,0,S,H,N
48,1,SS,0.4311,Tasmania,Passing,596.969,S,H,N
48,1,SS,0.5617,Tasmania,Feeding,0,S,H,N
48,2,Wax,0.5231,Butters,Passing,6058.296,S,L,N
48,2,Wax,1.0064,Butters,Passing,2944.077,D,L,N
48,2,Wax,2.3714,Tasmania,Passing,4196.496,D,L,N
48,2,Wax,3.1908,Tasmania,Feeding,0,S,H,N
48,3,Control,0.3675,Tasmania,Feeding,0,S,H,N
48,4,Mband,1.0169,Tasmania,Passing,2017.683,S,H,N
48,4,Mband,1.1806,Tasmania,Passing,808.457,S,H,N
48,4,Mband,1.405,Tasmania,Feeding,0,S,H,N
48,5,Rpela,0.3881,Higgins,Feeding,0,S,H,N
48,6,Mleash,0.8319,Butters,Passing,989.711,S,H,N
48,6,Mleash,1.3703,Tasmania,Passing,1468.516,D,L,N
48,6,Mleash,1.5242,Butters,Passing,6675.556,D,L,N
48,6,Mleash,2.3194,Tasmania,Passing,1819.86,S,M,N
48,6,Mleash,2.3908,Tasmania,Passing,472.319,S,M,N
48,6,Mleash,2.6583,Tasmania,Feeding,0,S,H,N
49,1,Rpela,9.1733,Higgins,Passing,599.885,S,H,N
49,1,Rpela,9.6744,Higgins,Passing,1258.748,D,M,N
49,1,Rpela,9.9511,Higgins,Feeding,0,S,H,N
49,2,Mband,1.5019,Butters,Passing,3879.818,D,L,N
49,2,Mband,7.3819,Butters,Passing,7421.27,D,L,N
49,2,Mband,7.6686,Butters,Passing,4279.643,D,M,N
49,2,Mband,7.8236,Butters,Passing,381.175,S,H,N
49,2,Mband,8.1608,Butters,Passing,1046.52,S,H,N
49,2,Mband,8.5261,Butters,Passing,2071.344,S,H,N
49,2,Mband,8.7922,Butters,Passing,2352.789,S,H,N
49,2,Mband,9.0225,Butters,Passing,1873.347,S,M,N
49,2,Mband,9.7869,unknown,Feeding,0,S,H,N
49,3,SS,8.09,Butters,Passing,5139.173,D,L,N
49,3,SS,12.0627,Butters,Passing,2820.153,S,M,Y
49,3,SS,12.298,Butters,Passing,4519.633,D,M,N
49,3,SS,12.6091,Butters,Passing,4485.897,D,M,N
49,3,SS,12.8694,Butters,Passing,3275.562,D,M,N
49,3,SS,13.1399,Butters,Passing,2229.084,D,M,Y
49,4,Control,0.1853,Butters,Passing,1781.138,S,M,N
49,4,Control,0.5736,Butters,Passing,1590.124,S,M,N
49,4,Control,1.6869,Butters,Passing,2852.39,S,M,N
49,4,Control,1.7919,unknown,Feeding,0,S,H,N
49,5,Wax,7.1292,Hamburglar,Passing,2136.844,D,M,N
49,5,Wax,7.4303,unknown,Passing,6336.133,D,L,N
49,5,Wax,7.797,Hamburglar,Passing,5231.319,D,L,N
49,5,Wax,8.5675,Hamburglar,Passing,5799.744,D,L,N
49,5,Wax,9.4122,Dunk,Passing,2819.927,D,M,N
49,5,Wax,11.2125,Dunk,Passing,2265.523,V,M,N
49,5,Wax,13.6589,Dunk,Passing,6365.698,D,L,N
49,6,Mleash,0.8847,Ziggy,Passing,3531.419,D,L,N
49,6,Mleash,1.2911,Ziggy,Passing,6847.166,D,L,N
49,6,Mleash,3.2011,Ziggy,Passing,4390.415,D,L,N
49,6,Mleash,4.1267,Ziggy,Passing,6408.48,D,L,N
49,6,Mleash,4.6353,Ziggy,Passing,2347.525,S,M,N
49,6,Mleash,4.7111,Ziggy,Feeding,0,S,H,N
50,1,Wax,0.5133,Everest,Passing,1385.201,S,M,N
50,1,Wax,0.8967,Everest,Passing,2088.893,S,M,N
50,1,Wax,1.4094,Everest,Passing,3405.388,D,M,N
50,1,Wax,1.7364,Everest,Passing,983.16,S,M,N
50,1,Wax,1.9742,Everest,Passing,415.986,S,H,N
50,1,Wax,2.0625,Cupid,Passing,8317.982,S,M,N
50,1,Wax,2.2931,Cupid,Passing,2888.844,D,M,N
50,1,Wax,2.5119,Everest,Passing,2141.195,D,L,N
50,1,Wax,4.2222,Everest,Passing,1662.047,S,M,N
50,1,Wax,4.3358,Everest,Passing,1596.387,S,M,N
50,1,Wax,4.6192,Everest,Passing,1905.512,S,M,N
50,1,Wax,4.722,Everest,Passing,2471.312,S,M,N
50,1,Wax,5.7678,Everest,Passing,1465.901,S,H,N
50,1,Wax,8.5564,Everest,Passing,1850.038,V,M,N
50,2,SS,1.0678,Everest,Passing,2685.171,S,M,Y
50,2,SS,5.4108,Everest,Passing,3324.94,S,M,N
50,2,SS,6.9045,Hamburglar,Passing,3156.043,V,M,Y
50,2,SS,7.5881,Cupid,Passing,9164.157,D,L,N
50,2,SS,8.1847,Cupid,Passing,4763.504,S,M,N
50,2,SS,8.3872,Everest,Passing,3099.791,S,M,N
50,2,SS,11.2836,Hamburglar,Passing,1853.461,S,M,Y
50,2,SS,11.5475,Hamburglar,Passing,2951.909,S,M,N
50,2,SS,12.0306,Cupid,Passing,6438.16,D,L,N
50,3,Rpela,1.1497,Spot,Passing,419.515,S,H,N
50,3,Rpela,1.3558,Spot,Feeding,0,S,H,N
50,4,Mband,0.3278,Hamburglar,Passing,320.848,S,H,N
50,4,Mband,0.5522,Hamburglar,Passing,559.642,S,H,N
50,4,Mband,0.8067,Hamburglar,Feeding,0,S,H,N
50,5,Mleash,0.1942,Everest,Passing,1702.106,S,M,N
50,5,Mleash,0.4658,Everest,Passing,4539.874,S,L,N
50,5,Mleash,0.5636,Hamburglar,Passing,2774.918,S,M,N
50,5,Mleash,1.5128,Hamburglar,Feeding,0,S,H,N
50,6,Control,1.0044,Everest,Passing,2182.563,S,M,N
50,6,Control,1.7781,Everest,Passing,2324.396,D,M,N
50,6,Control,2.0714,Everest,Passing,3563.996,S,M,N
50,6,Control,2.5314,Everest,Passing,2039.075,D,M,N
50,6,Control,3.8461,Spot,Passing,2064.801,D,M,N
50,6,Control,4.0106,Spot,Passing,1708.122,S,M,N
50,6,Control,4.6481,Spot,Passing,1059.492,S,M,N
50,6,Control,4.8136,Everest,Passing,3151.104,D,L,N
50,6,Control,5.5578,Spot,Passing,2066.218,S,M,N
50,6,Control,7.727,Everest,Passing,3246.671,D,L,N
50,6,Control,9.3409,Spot,Passing,1708.695,S,M,N
50,6,Control,9.5356,Spot,Passing,1036.037,S,M,N
50,6,Control,10.3892,Spot,Passing,1693.641,D,M,N
50,6,Control,11.952,Spot,Passing,1525.334,D,M,N
50,6,Control,12.4186,Everest,Passing,3387.679,D,M,N
50,6,Control,12.7592,Everest,Passing,2591.008,S,M,N
50,6,Control,13.0831,Spot,Passing,4075.358,S,M,N
50,6,Control,13.2289,Spot,Passing,2489.834,S,M,N
50,6,Control,13.3597,Spot,Passing,1310.908,S,M,N
50,6,Control,13.5867,Spot,Passing,1608.615,S,M,N
50,6,Control,14.1489,Spot,Passing,1772.36,V,M,N
50,6,Control,14.752,Hamburglar,Feeding,0,S,H,N
